P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 P33 P34 P35 P36 P37 P38 P39 P40 P41 P42 P43 P44 P45 P46 P47 P48 P49 P50 P51 P52 P53 P54 P55 P56 P57 P58 P59 P60 P61 P62 P63 P64 P65 P66 P67 P68 P69 P70 P71 P72 P73 P74 P75 P76 P77 P78 P79 P80 P81 P82 P83 P84 P85 P86 P87 P88 P89 P90 P91 P92 P93 P94 P95 P96 P97 P98 P99 P100 P101 P102 P103 P104 P105 P106 P107 P108 P109 P110 P111 P112 P113 P114 P115 P116 P117 P118 M1 M2 M3 M4 M5 M6 M7 M8 M9 M10 M11 M12 M13 M14 M15 M16 M17 M18 M19 M20 M21 M22 M23 M24 M25 M26 M27 M28 M29 M30 M31 M32 M33 M34 M35 M36 M37 M38 M39 M40 M41 M42 M43 M44 M45 M46 M47 M48 M49 M50 M51 M52 M53 M54 M55 M56 M57 M58 M59 M60 M61 M62 M63 M64 M65 M66 M67 M68 M69 M70 M71 M72 M73 M74 M75 M76 M77 M78 M79 M80 M81 M82 M83 M84 M85 M86 M87 M88 M89 M90 M91 M92 M93 M94 M95 M96 M97 M98 M99 M100 M101 M102
1022 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1022 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
992 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
992 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
992 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
989 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 NaN 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
989 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
891 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
891 5 5.1 4.9 4.5 4 3.9 3.9 4 3.7 4 4.4 5 4.37 7.1 7.6 9.1 9.3 10 11 12.1 12 11.1 8.9 7.6 7 9.41 15.5 12.1 11.5 8.2 4.1 1.2 0.5 0.5 1.1 3.8 9 14 6.79 197.6 191 126.2 115.7 99.7 66.4 28 24.3 69.4 148.5 176.3 198.2 120.11 58.1 64.8 62.3 61.8 62 79.8 123.3 102.7 71.7 70.1 59.6 74.3 74.21 4.2 5.1 6.7 8.2 11.4 15.4 18.4 18.3 16.3 11.8 7 4.9 10.67 17.2 16.4 14.8 15.3 14.4 10.9 7.5 6.5 9.8 14.1 15.3 15.9 13.18 82.1 79 73.4 72.3 70.3 66.2 59.7 59.4 65.2 75.8 80.5 81.8 72.18 37.4 39.1 47.2 47.6 53.3 60.5 71.4 73.7 60.4 48.8 41.7 36.8 51.49 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
873 5 4.8 4.7 4.4 4 3.8 3.7 3.8 3.5 3.8 4.2 4 4.18 7.8 8.4 9.9 10 10.5 11.2 12.2 12 11.5 9.7 8.4 8 9.97 10.7 7.6 6.7 4.3 1.9 0.4 0.2 0.2 0.4 1.7 5.2 9 4.04 167.1 166.3 108.4 100.4 85.2 54.2 19.9 18.5 60.4 128.6 146.4 170.8 102.18 56.6 62.6 60.9 56.6 61.4 83.9 124.7 110.6 69.9 68.3 59 75.9 74.2 6.7 7.8 9.4 10.9 13.9 17.5 20.2 20.1 18.3 14.3 10 7.4 13.03 16.9 16.1 14.5 14.6 13.5 10 6.8 6 9.2 13.8 15 15.6 12.67 80.3 77 70.8 69.8 68.8 65.8 61.8 62.1 66.5 74.7 78.9 80.3 71.37 37.3 39.6 48.4 49.5 54.4 60.1 69.1 71.7 60.3 49.5 42.1 37.1 51.59 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
873 5 4.8 4.7 4.4 4 3.8 3.7 3.8 3.5 3.8 4.2 4 4.18 7.8 8.4 9.9 10 10.5 11.2 12.2 12 11.5 9.7 8.4 8 9.97 10.7 7.6 6.7 4.3 1.9 0.4 0.2 0.2 0.4 1.7 5.2 9 4.04 167.1 166.3 108.4 100.4 85.2 54.2 19.9 18.5 60.4 128.6 146.4 170.8 102.18 56.6 62.6 60.9 56.6 61.4 83.9 124.7 110.6 69.9 68.3 59 75.9 74.2 6.7 7.8 9.4 10.9 13.9 17.5 20.2 20.1 18.3 14.3 10 7.4 13.03 16.9 16.1 14.5 14.6 13.5 10 6.8 6 9.2 13.8 15 15.6 12.67 80.3 77 70.8 69.8 68.8 65.8 61.8 62.1 66.5 74.7 78.9 80.3 71.37 37.3 39.6 48.4 49.5 54.4 60.1 69.1 71.7 60.3 49.5 42.1 37.1 51.59 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
958 5 5.1 4.9 4.6 4 3.9 3.9 3.9 3.7 4 4.4 5 4.37 7.3 7.9 9.4 9.6 10.2 11.1 12.1 12 11.2 9.2 7.8 7 9.6 14 10.8 10.2 7.1 3.5 1 0.4 0.4 0.9 3.1 7.8 12 5.97 199.1 193.1 129.2 115.7 100.8 65.3 28.3 25.6 73.2 150.1 172 200.1 121.04 57.8 64.8 62.1 61.4 62 80.2 121.2 99.3 71.2 69.6 58.8 74.4 73.57 4.9 5.9 7.5 8.9 12 15.8 18.7 18.5 16.7 12.4 8 5.6 11.24 17.6 16.6 15.1 15.4 14.5 10.9 7.5 6.6 9.9 14.4 15.6 16.3 13.37 82 79 72.8 71.9 70.4 66.9 61.7 61.7 66.7 76.1 80.5 81.8 72.6 36.6 38.2 46.6 47.4 52.3 59.2 69 71.5 59.4 48 41 35.9 50.43 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
958 5 5.1 4.9 4.6 4 3.9 3.9 3.9 3.7 4 4.4 5 4.37 7.3 7.9 9.4 9.6 10.2 11.1 12.1 12 11.2 9.2 7.8 7 9.6 14 10.8 10.2 7.1 3.5 1 0.4 0.4 0.9 3.1 7.8 12 5.97 199.1 193.1 129.2 115.7 100.8 65.3 28.3 25.6 73.2 150.1 172 200.1 121.04 57.8 64.8 62.1 61.4 62 80.2 121.2 99.3 71.2 69.6 58.8 74.4 73.57 4.9 5.9 7.5 8.9 12 15.8 18.7 18.5 16.7 12.4 8 5.6 11.24 17.6 16.6 15.1 15.4 14.5 10.9 7.5 6.6 9.9 14.4 15.6 16.3 13.37 82 79 72.8 71.9 70.4 66.9 61.7 61.7 66.7 76.1 80.5 81.8 72.6 36.6 38.2 46.6 47.4 52.3 59.2 69 71.5 59.4 48 41 35.9 50.43 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
392 3 3.2 3.4 3.4 3 2.8 2.6 2.4 2.5 2.7 3 3 2.89 7.3 7.8 9.6 10.3 10.7 10.5 11 11 11.2 10.6 7.6 6 9.52 29.2 24.2 19.5 7.4 1 0.2 0.1 0.1 0.7 8 16.7 26 11.11 39.3 39 36.3 58.3 88.5 108.6 90 77.3 50.5 42.8 44.7 46.5 60.15 59.3 60.5 67.3 42 46.2 40.3 48.7 50.9 69.1 77.4 58.5 51.7 55.99 -3 -1.1 3.3 8.4 13.2 16 17.6 17.5 14.3 9.2 4 -0.7 8.2 12.7 11.9 12.4 13.9 15.2 15.5 12.8 10.7 9.1 8.6 12.2 14.2 12.43 87.8 85 77.9 74.7 75.8 77.6 75.9 76.4 78 80.3 85.8 88.9 80.31 26.2 31.6 39.6 40.2 46.2 47.8 54.7 56.4 51.4 48.4 29.3 22.6 41.2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 1 1 1 0 NaN 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
392 3 3.2 3.4 3.4 3 2.8 2.6 2.4 2.5 2.7 3 3 2.89 7.3 7.8 9.6 10.3 10.7 10.5 11 11 11.2 10.6 7.6 6 9.52 29.2 24.2 19.5 7.4 1 0.2 0.1 0.1 0.7 8 16.7 26 11.11 39.3 39 36.3 58.3 88.5 108.6 90 77.3 50.5 42.8 44.7 46.5 60.15 59.3 60.5 67.3 42 46.2 40.3 48.7 50.9 69.1 77.4 58.5 51.7 55.99 -3 -1.1 3.3 8.4 13.2 16 17.6 17.5 14.3 9.2 4 -0.7 8.2 12.7 11.9 12.4 13.9 15.2 15.5 12.8 10.7 9.1 8.6 12.2 14.2 12.43 87.8 85 77.9 74.7 75.8 77.6 75.9 76.4 78 80.3 85.8 88.9 80.31 26.2 31.6 39.6 40.2 46.2 47.8 54.7 56.4 51.4 48.4 29.3 22.6 41.2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1 0 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
382 4 4 4 4 3 3.2 3 2.8 3 3.3 3.8 4 3.48 7 7.5 9.1 9.6 10 9.8 10.2 10 10.3 9.8 7.1 6 8.92 31 27 23.4 10.8 2.3 0.8 0.4 0.4 1.5 10.1 19.5 29 13.03 45.9 44.9 42.3 65.6 99.5 122.1 103.8 90 56.5 47.4 49.5 53.7 68.43 55.3 58.3 64.4 40.9 45 40.6 45.2 49.3 68 76.1 58.2 47.8 54.09 -3.7 -2.4 1.3 6.2 11.1 13.7 15.4 15.4 12.4 7.7 2 -1.7 6.48 14 13 13.5 15 16.5 16.7 14.1 11.8 9.9 9.3 13.1 15.5 13.53 87.4 85 79.5 76.7 77.5 79.3 77.7 78.1 79.3 80.7 86.1 88.6 81.34 27.8 32.7 39.5 38.6 43.7 44.7 51.4 53.8 49.8 48.3 29.6 23.7 40.3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
382 4 4 4 4 3 3.2 3 2.8 3 3.3 3.8 4 3.48 7 7.5 9.1 9.6 10 9.8 10.2 10 10.3 9.8 7.1 6 8.92 31 27 23.4 10.8 2.3 0.8 0.4 0.4 1.5 10.1 19.5 29 13.03 45.9 44.9 42.3 65.6 99.5 122.1 103.8 90 56.5 47.4 49.5 53.7 68.43 55.3 58.3 64.4 40.9 45 40.6 45.2 49.3 68 76.1 58.2 47.8 54.09 -3.7 -2.4 1.3 6.2 11.1 13.7 15.4 15.4 12.4 7.7 2 -1.7 6.48 14 13 13.5 15 16.5 16.7 14.1 11.8 9.9 9.3 13.1 15.5 13.53 87.4 85 79.5 76.7 77.5 79.3 77.7 78.1 79.3 80.7 86.1 88.6 81.34 27.8 32.7 39.5 38.6 43.7 44.7 51.4 53.8 49.8 48.3 29.6 23.7 40.3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
382 4 4 4 4 3 3.2 3 2.8 3 3.3 3.8 4 3.48 7 7.5 9.1 9.6 10 9.8 10.2 10 10.3 9.8 7.1 6 8.92 31 27 23.4 10.8 2.3 0.8 0.4 0.4 1.5 10.1 19.5 29 13.03 45.9 44.9 42.3 65.6 99.5 122.1 103.8 90 56.5 47.4 49.5 53.7 68.43 55.3 58.3 64.4 40.9 45 40.6 45.2 49.3 68 76.1 58.2 47.8 54.09 -3.7 -2.4 1.3 6.2 11.1 13.7 15.4 15.4 12.4 7.7 2 -1.7 6.48 14 13 13.5 15 16.5 16.7 14.1 11.8 9.9 9.3 13.1 15.5 13.53 87.4 85 79.5 76.7 77.5 79.3 77.7 78.1 79.3 80.7 86.1 88.6 81.34 27.8 32.7 39.5 38.6 43.7 44.7 51.4 53.8 49.8 48.3 29.6 23.7 40.3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
382 4 4 4 4 3 3.2 3 2.8 3 3.3 3.8 4 3.48 7 7.5 9.1 9.6 10 9.8 10.2 10 10.3 9.8 7.1 6 8.92 31 27 23.4 10.8 2.3 0.8 0.4 0.4 1.5 10.1 19.5 29 13.03 45.9 44.9 42.3 65.6 99.5 122.1 103.8 90 56.5 47.4 49.5 53.7 68.43 55.3 58.3 64.4 40.9 45 40.6 45.2 49.3 68 76.1 58.2 47.8 54.09 -3.7 -2.4 1.3 6.2 11.1 13.7 15.4 15.4 12.4 7.7 2 -1.7 6.48 14 13 13.5 15 16.5 16.7 14.1 11.8 9.9 9.3 13.1 15.5 13.53 87.4 85 79.5 76.7 77.5 79.3 77.7 78.1 79.3 80.7 86.1 88.6 81.34 27.8 32.7 39.5 38.6 43.7 44.7 51.4 53.8 49.8 48.3 29.6 23.7 40.3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
382 4 4 4 4 3 3.2 3 2.8 3 3.3 3.8 4 3.48 7 7.5 9.1 9.6 10 9.8 10.2 10 10.3 9.8 7.1 6 8.92 31 27 23.4 10.8 2.3 0.8 0.4 0.4 1.5 10.1 19.5 29 13.03 45.9 44.9 42.3 65.6 99.5 122.1 103.8 90 56.5 47.4 49.5 53.7 68.43 55.3 58.3 64.4 40.9 45 40.6 45.2 49.3 68 76.1 58.2 47.8 54.09 -3.7 -2.4 1.3 6.2 11.1 13.7 15.4 15.4 12.4 7.7 2 -1.7 6.48 14 13 13.5 15 16.5 16.7 14.1 11.8 9.9 9.3 13.1 15.5 13.53 87.4 85 79.5 76.7 77.5 79.3 77.7 78.1 79.3 80.7 86.1 88.6 81.34 27.8 32.7 39.5 38.6 43.7 44.7 51.4 53.8 49.8 48.3 29.6 23.7 40.3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
